date,order_id,sale_id,order_or_return,product_type,product_title,product_variant,quantity_ordered,billing_country,billing_region,billing_city,location,new_or_returning,gross_sales,discounts,returns,net_sales,shipping_charges,taxes,total_sales
2020-11-19,3072308117680,10225476567216,order,,,,0,Canada,Ontario,Elora,"Elora, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-19,3072090898608,10224678699184,order,,,,0,Canada,Ontario,"Mississippi Mills","Mississippi Mills, Ontario, Canada",New,0,0,0,0,5.99,0.78,6.77
2020-11-19,3072486244528,10226173804720,order,Clothing,"3 Season Heated Coat",S,1,Canada,Ontario,Milton,"Milton, Ontario, Canada",New,182.99,0,0,182.99,0,9.15,192.14
2020-11-19,3072090898608,10224678666416,order,,Hoodie,XS,1,Canada,Ontario,"Mississippi Mills","Mississippi Mills, Ontario, Canada",New,44.99,0,0,44.99,0,5.85,50.84
2020-11-20,3076491313328,10239878496432,order,,,,0,Canada,Alberta,"Spruce Grove","Spruce Grove, Alberta, Canada",New,0,0,0,0,0,0,0
2020-11-20,3075977871536,10238272471216,order,,,,0,Canada,Quebec,St-Donat,"St-Donat, Quebec, Canada",New,0,0,0,0,0,0,0
2020-11-20,3076386226352,10239539708080,order,,,,0,Canada,Alberta,Edmonton,"Edmonton, Alberta, Canada",New,0,0,0,0,0,0,0
2020-11-20,3076022796464,10238418747568,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Ontario,Binbrook,"Binbrook, Ontario, Canada",New,86.99,0,0,86.99,0,11.31,98.3
2020-11-20,3075935174832,10238131699888,order,Clothing,"3 Season Heated Coat",L,1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,214.99,-64.5,0,150.49,0,19.56,170.05
2020-11-20,3075289972912,10236145664176,order,,,,0,Canada,Manitoba,Dauphin,"Dauphin, Manitoba, Canada",Returning,0,0,0,0,0,0,0
2020-11-20,3075935174832,10238131765424,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-20,3075935174832,10238131732656,order,Clothing,"High-Top Boots",,1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,99.99,-29.99,0,70,0,9.1,79.1
2020-11-20,3076022796464,10238418813104,order,,,,0,Canada,Ontario,Binbrook,"Binbrook, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-20,3076491313328,10239878463664,order,Clothing,"High-Top Boots",,1,Canada,Alberta,"Spruce Grove","Spruce Grove, Alberta, Canada",New,95.99,0,0,95.99,0,4.8,100.79
2020-11-20,3076271046832,10239187615920,order,,,,0,Canada,Alberta,"Sylvan Lake","Sylvan Lake, Alberta, Canada",New,0,0,0,0,0,0,0
2020-11-20,3075289972912,10237981884592,return,,,,0,Canada,Manitoba,Dauphin,"Dauphin, Manitoba, Canada",Returning,0,0,-55.43,-55.43,0,0,-55.43
2020-11-20,3076271046832,10239187550384,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Alberta,"Sylvan Lake","Sylvan Lake, Alberta, Canada",New,86.99,-26.09,0,60.9,0,3.05,63.95
2020-11-20,3076386226352,10239539675312,order,,Hoodie,L,1,Canada,Alberta,Edmonton,"Edmonton, Alberta, Canada",New,69.99,-20.99,0,49,0,2.45,51.45
2020-11-20,3075977871536,10238272438448,order,Clothing,"High-Top Boots",,1,Canada,Quebec,St-Donat,"St-Donat, Quebec, Canada",New,90.99,0,0,90.99,0,4.55,95.54
2020-11-20,3075289972912,10236145631408,order,Clothing,"3 Season Heated Coat",XS,1,Canada,Manitoba,Dauphin,"Dauphin, Manitoba, Canada",Returning,175.99,0,0,175.99,0,8.8,184.79
2020-11-21,3077338366128,10242415427760,order,Clothing,"High-Top Boots",,1,Canada,Quebec,Montreal,"Montreal, Quebec, Canada",Returning,90.99,0,0,90.99,0,4.55,95.54
2020-11-21,3077922652336,10244154687664,order,Clothing,"3 Season Heated Coat",S,1,Canada,Ontario,Binbrook,"Binbrook, Ontario, Canada",Returning,182.99,-54.89,0,128.1,0,16.65,144.75
2020-11-21,3077338366128,10242415460528,order,,,,0,Canada,Quebec,Montreal,"Montreal, Quebec, Canada",Returning,0,0,0,0,0,0,0
2020-11-21,3078258557104,10245181440176,order,,,,0,Canada,Quebec,Vaudreuil-Dorion,"Vaudreuil-Dorion, Quebec, Canada",New,0,0,0,0,0,0,0
2020-11-21,3078258557104,10245181374640,order,Clothing,"3 Season Heated Coat",S,1,Canada,Quebec,Vaudreuil-Dorion,"Vaudreuil-Dorion, Quebec, Canada",New,182.99,-54.89,0,128.1,0,6.41,134.51
2020-11-21,3077922652336,10244154720432,order,,,,0,Canada,Ontario,Binbrook,"Binbrook, Ontario, Canada",Returning,0,0,0,0,0,0,0
2020-11-21,3077338366128,10242623111344,return,,,,0,Canada,Quebec,Montreal,"Montreal, Quebec, Canada",Returning,0,0,-28.65,-28.65,0,0,-28.65
2020-11-21,3072486244528,10243567026352,return,,,,0,Canada,Ontario,Milton,"Milton, Ontario, Canada",New,0,0,-83.75,-83.75,0,0,-83.75
2020-11-22,3079635009712,10249195913392,order,Clothing,"High-Top Boots",,1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,95.99,0,0,95.99,0,12.48,108.47
2020-11-22,3080310194352,10251234050224,order,Clothing,"High-Top Boots",,1,Canada,Ontario,"Richmond Hill","Richmond Hill, Ontario, Canada",New,90.99,-27.29,0,63.7,0,8.28,71.98
2020-11-22,3080169128112,10250800824496,order,Clothing,"High-Top Boots",,1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,99.99,-30,0,69.99,0,9.1,79.09
2020-11-22,3080295022768,10251189256368,order,Clothing,"High-Top Boots",,1,Canada,Ontario,Thornhill,"Thornhill, Ontario, Canada",New,99.99,-29.99,0,70,0,9.1,79.1
2020-11-22,3080139210928,10250710679728,order,,,,0,Canada,Ontario,Markham,"Markham, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-22,3079603421360,10249099247792,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Ontario,Hamilton,"Hamilton, Ontario, Canada",New,86.99,-26.09,0,60.9,0,7.92,68.82
2020-11-22,3080295022768,10251189289136,order,,,,0,Canada,Ontario,Thornhill,"Thornhill, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-22,3080132395184,10250689085616,order,,,,0,Canada,Ontario,Sudbury,"Sudbury, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-22,3080169128112,10250800890032,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-22,3079348584624,10248365932720,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Quebec,Boisbriand,"Boisbriand, Quebec, Canada",Returning,86.99,-26.09,0,60.9,0,3.05,63.95
2020-11-22,3079635009712,10249195946160,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-22,3080169128112,10250800857264,order,Clothing,"3 Season Heated Coat",L,1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,214.99,-64.49,0,150.5,0,19.57,170.07
2020-11-22,3080076984496,10250515710128,order,,,,0,Canada,Quebec,Mont-Tremblant,"Mont-Tremblant, Quebec, Canada",New,0,0,0,0,0,0,0
2020-11-22,3080233648304,10250998612144,order,,"Medical Snuggie",M1,1,Canada,Ontario,Thornhill,"Thornhill, Ontario, Canada",New,31.99,-9.59,0,22.4,0,2.91,25.31
2020-11-22,3080139210928,10250710614192,order,,Hoodie,L,1,Canada,Ontario,Markham,"Markham, Ontario, Canada",New,69.99,-20.99,0,49,0,6.37,55.37
2020-11-22,3080310194352,10251234115760,order,,,,0,Canada,Ontario,"Richmond Hill","Richmond Hill, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-22,3076022796464,10250686660784,return,,,,0,Canada,Ontario,Binbrook,"Binbrook, Ontario, Canada",New,0,0,-34.35,-34.35,0,0,-34.35
2020-11-22,3079591395504,10249063694512,order,,,,0,"United States",Utah,lehi,"lehi, Utah, United States",New,0,0,0,0,19.99,0,19.99
2020-11-22,3080233648304,10250998579376,order,,Hoodie,M2,1,Canada,Ontario,Thornhill,"Thornhill, Ontario, Canada",New,64.99,-19.5,0,45.49,0,5.91,51.4
2020-11-22,3080132395184,10250689052848,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Ontario,Sudbury,"Sudbury, Ontario, Canada",New,86.99,0,0,86.99,0,11.31,98.3
2020-11-22,3079909212336,10250007380144,order,,,,0,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",New,0,0,0,0,0,0,0
2020-11-22,3079348584624,10248365965488,order,,,,0,Canada,Quebec,Boisbriand,"Boisbriand, Quebec, Canada",Returning,0,0,0,0,0,0,0
2020-11-22,3079591395504,10249063628976,order,Clothing,"3 Season Heated Coat",S,1,"United States",Utah,lehi,"lehi, Utah, United States",New,182.99,0,0,182.99,0,0,182.99
2020-11-22,3079909212336,10250007347376,order,Clothing,"High-Top Boots",,1,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",New,90.99,-27.29,0,63.7,0,3.19,66.89
2020-11-22,3079603421360,10249099280560,order,,,,0,Canada,Ontario,Hamilton,"Hamilton, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-22,3080076984496,10250515677360,order,Clothing,"High-Top Boots",,1,Canada,Quebec,Mont-Tremblant,"Mont-Tremblant, Quebec, Canada",New,90.99,-27.29,0,63.7,0,3.19,66.89
2020-11-22,3080233648304,10250998644912,order,,,,0,Canada,Ontario,Thornhill,"Thornhill, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-23,3081339109552,10254397735088,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",Returning,86.99,0,0,86.99,0,11.31,98.3
2020-11-23,3082072359088,10256703193264,order,Clothing,"High-Top Boots",,1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,90.99,-27.29,0,63.7,0,8.28,71.98
2020-11-23,3080500576432,10251813617840,order,,,,0,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-23,3081757524144,10255682863280,order,Clothing,"3 Season Heated Coat",S,1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,182.99,-54.89,0,128.1,0,16.65,144.75
2020-11-23,3080947663024,10253193052336,order,,,,0,Canada,Ontario,"Belle River","Belle River, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-23,3081979396272,10256397041840,order,Clothing,"High-Top Boots","S - 2 Boots Only",2,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,173.98,0,0,173.98,0,22.62,196.6
2020-11-23,3082008690864,10256495018160,order,,,,0,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-23,3082008690864,10256494985392,order,,,,1,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",New,89,-26.69,0,62.31,0,8.1,70.41
2020-11-23,3082224271536,10257195434160,order,,,,0,Canada,Quebec,LUSKVILLE,"LUSKVILLE, Quebec, Canada",New,0,0,0,0,0,0,0
2020-11-23,3082312417456,10257489133744,order,,,,0,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",New,0,0,0,0,0,0,0
2020-11-23,3080947663024,10253192986800,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Ontario,"Belle River","Belle River, Ontario, Canada",New,86.99,-26.1,0,60.89,0,7.92,68.81
2020-11-23,3082072359088,10256703226032,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-23,3081821585584,10255885500592,order,,,,0,Canada,"British Columbia",Stewart,"Stewart, British Columbia, Canada",New,0,0,0,0,0,0,0
2020-11-23,3081757524144,10255682928816,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-23,3081979396272,10256397107376,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-23,3082312417456,10257489100976,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",New,86.99,-26.09,0,60.9,0,3.05,63.95
2020-11-23,3080500576432,10251813585072,order,Clothing,"High-Top Boots",,1,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",New,95.99,-28.79,0,67.2,0,8.74,75.94
2020-11-23,3082008690864,10256494952624,order,,Hoodie,M2,1,Canada,Ontario,Ottawa,"Ottawa, Ontario, Canada",New,64.99,-19.5,0,45.49,0,5.91,51.4
2020-11-23,3081477816496,10254824407216,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Ontario,Dundas,"Dundas, Ontario, Canada",New,86.99,-26.09,0,60.9,0,7.92,68.82
2020-11-23,3081339109552,10254397767856,order,,,,0,Canada,Ontario,Oakville,"Oakville, Ontario, Canada",Returning,0,0,0,0,0,0,0
2020-11-23,3081821585584,10255885467824,order,Clothing,"High-Top Boots",,1,Canada,"British Columbia",Stewart,"Stewart, British Columbia, Canada",New,99.99,0,0,99.99,0,5,104.99
2020-11-23,3081477816496,10254824439984,order,,,,0,Canada,Ontario,Dundas,"Dundas, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-23,3082224271536,10257195368624,order,Clothing,"3 Season Heated Coat",L,1,Canada,Quebec,LUSKVILLE,"LUSKVILLE, Quebec, Canada",New,214.99,-64.49,0,150.5,0,7.53,158.03
2020-11-23,3080947663024,10253193019568,order,Clothing,"3 Season Heated Coat",M2,1,Canada,Ontario,"Belle River","Belle River, Ontario, Canada",New,205.99,-61.79,0,144.2,0,18.75,162.95
2020-11-24,3083065721008,10259734528176,order,,,,0,Canada,"Northwest Territories",Yellowknife,"Yellowknife, Northwest Territories, Canada",New,0,0,0,0,0,0,0
2020-11-24,3083824988336,10262146318512,order,Clothing,"High-Top Boots",,2,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,181.98,-54.59,0,127.39,0,16.56,143.95
2020-11-24,3082336010416,10257565057200,order,Clothing,"3 Season Heated Coat",M1,1,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",New,196.99,0,0,196.99,0,9.85,206.84
2020-11-24,3083787042992,10262025994416,order,Clothing,"High-Top Boots","XS -  2 Boots Only",1,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",New,82.99,-24.89,0,58.1,0,2.91,61.01
2020-11-24,3083065721008,10259734495408,order,Clothing,"High-Top Boots","XS -  2 Boots Only",2,Canada,"Northwest Territories",Yellowknife,"Yellowknife, Northwest Territories, Canada",New,165.98,-49.79,0,116.19,0,5.81,122
2020-11-24,3083787042992,10262026027184,order,,,,0,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",New,0,0,0,0,0,0,0
2020-11-24,3083252400304,10260474200240,return,Clothing,"High-Top Boots","XS -  2 Boots Only",0,Canada,Ontario,"North York","North York, Ontario, Canada",New,0,0,-58.1,-58.1,0,-7.55,-65.65
2020-11-24,3028247904432,10262704685232,return,,"Trench Coat",S,0,Canada,"British Columbia",Victoria,"Victoria, British Columbia, Canada",New,0,0,-53.59,-53.59,0,-2.68,-56.27
2020-11-24,3028247904432,10262704718000,return,Clothing,"3 Season Heated Coat",S,0,Canada,"British Columbia",Victoria,"Victoria, British Columbia, Canada",New,0,0,-182.99,-182.99,0,-9.15,-192.14
2020-11-24,3082336010416,10257565089968,order,,,,0,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",New,0,0,0,0,0,0,0
2020-11-24,3082336010416,10258116542640,return,,,,0,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",New,0,0,-62.05,-62.05,0,0,-62.05
2020-11-24,3083252400304,10260316881072,order,Clothing,"High-Top Boots","XS -  2 Boots Only",1,Canada,Ontario,"North York","North York, Ontario, Canada",New,82.99,-24.89,0,58.1,0,7.55,65.65
2020-11-24,3083824988336,10262146351280,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-24,3083252400304,10260316913840,order,,,,0,Canada,Ontario,"North York","North York, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-25,3084664209584,10264682037424,order,,,,0,Canada,Ontario,Pickering,"Pickering, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-25,3085754728624,10268142829744,order,,,,0,Canada,Quebec,Beaconsfield,"Beaconsfield, Quebec, Canada",New,0,0,0,0,0,0,0
2020-11-25,3085851394224,10268464971952,order,,,,0,Canada,"British Columbia",Nelson,"Nelson, British Columbia, Canada",New,0,0,0,0,0,0,0
2020-11-25,3086353399984,10270012178608,order,,,,0,Canada,Alberta,"Fort McMurray","Fort McMurray, Alberta, Canada",New,0,0,0,0,0,0,0
2020-11-25,3085497925808,10267311112368,order,Clothing,"High-Top Boots","XS -  2 Boots Only",1,Canada,Quebec,Montreal,"Montreal, Quebec, Canada",New,82.99,0,0,82.99,0,4.15,87.14
2020-11-25,3086273380528,10269762027696,order,,,,0,Canada,Quebec,"Mount Royal","Mount Royal, Quebec, Canada",New,0,0,0,0,0,0,0
2020-11-25,3084968460464,10265642664112,order,Clothing,"High-Top Boots",,1,"United States",Colorado,Littleton,"Littleton, Colorado, United States",New,99.99,-29.99,0,70,0,0,70
2020-11-25,3084968460464,10265642696880,order,,,,0,"United States",Colorado,Littleton,"Littleton, Colorado, United States",New,0,0,0,0,19.99,0,19.99
2020-11-25,3084664209584,10264682004656,order,Clothing,"High-Top Boots",,1,Canada,Ontario,Pickering,"Pickering, Ontario, Canada",New,99.99,-29.99,0,70,0,9.1,79.1
2020-11-25,3086353399984,10270012145840,order,Clothing,"High-Top Boots",,1,Canada,Alberta,"Fort McMurray","Fort McMurray, Alberta, Canada",New,99.99,-29.99,0,70,0,3.5,73.5
2020-11-25,3085851394224,10268464939184,order,Clothing,"High-Top Boots","XS -  2 Boots Only",1,Canada,"British Columbia",Nelson,"Nelson, British Columbia, Canada",New,82.99,-24.89,0,58.1,0,2.91,61.01
2020-11-25,3084866846896,10265327239344,order,,,,0,Canada,Quebec,Westmount,"Westmount, Quebec, Canada",New,0,0,0,0,0,0,0
2020-11-25,3086273380528,10269761994928,order,Clothing,"High-Top Boots",,1,Canada,Quebec,"Mount Royal","Mount Royal, Quebec, Canada",New,95.99,-28.79,0,67.2,0,3.36,70.56
2020-11-25,3085754728624,10268142796976,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Quebec,Beaconsfield,"Beaconsfield, Quebec, Canada",New,86.99,-26.09,0,60.9,0,3.05,63.95
2020-11-25,3084866846896,10265327173808,order,Clothing,"High-Top Boots",,1,Canada,Quebec,Westmount,"Westmount, Quebec, Canada",New,95.99,0,0,95.99,0,4.8,100.79
2020-11-25,3085497925808,10267311177904,order,,,,0,Canada,Quebec,Montreal,"Montreal, Quebec, Canada",New,0,0,0,0,0,0,0
2020-11-25,3085613531312,10267676147888,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Ontario,Kanata,"Kanata, Ontario, Canada",New,86.99,-26.09,0,60.9,0,7.92,68.82
2020-11-25,3085613531312,10267676180656,order,,,,0,Canada,Ontario,Kanata,"Kanata, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-26,3089018323120,10278623871152,order,,,,0,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",New,0,0,0,0,0,0,0
2020-11-26,3087498150064,10273724563632,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,"Newfoundland and Labrador",Pasadena,"Pasadena, Newfoundland and Labrador, Canada",New,86.99,-26.09,0,60.9,0,9.14,70.04
2020-11-26,3089104339120,10278900498608,order,,,,0,Canada,"British Columbia","Prince George","Prince George, British Columbia, Canada",New,0,0,0,0,0,0,0
2020-11-26,3087498150064,10273724629168,order,,,,0,Canada,"Newfoundland and Labrador",Pasadena,"Pasadena, Newfoundland and Labrador, Canada",New,0,0,0,0,0,0,0
2020-11-26,3089018323120,10278623838384,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Manitoba,Winnipeg,"Winnipeg, Manitoba, Canada",New,86.99,-26.09,0,60.9,0,3.05,63.95
2020-11-26,3089019633840,10278627311792,order,,Hoodie,M1,1,Canada,Ontario,Mississauga,"Mississauga, Ontario, Canada",New,54.99,-16.49,0,38.5,0,5.01,43.51
2020-11-26,3088924246192,10278311559344,order,Clothing,"3 Season Heated Coat",M1,1,Canada,Quebec,Saint-Colomban,"Saint-Colomban, Quebec, Canada",New,196.99,-59.1,0,137.89,0,6.89,144.78
2020-11-26,3086621540528,10271024808112,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-26,3089104339120,10278900465840,order,Clothing,"High-Top Boots",,1,Canada,"British Columbia","Prince George","Prince George, British Columbia, Canada",New,99.99,-29.99,0,70,0,3.5,73.5
2020-11-26,3087014658224,10272314753200,order,Clothing,"High-Top Boots","S - 2 Boots Only",2,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,173.98,-52.19,0,121.79,0,15.83,137.62
2020-11-26,3089048961200,10278719389872,order,,,,0,Canada,"British Columbia",Trail,"Trail, British Columbia, Canada",New,0,0,0,0,0,0,0
2020-11-26,3087014658224,10272314785968,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-26,3089048961200,10278719357104,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,"British Columbia",Trail,"Trail, British Columbia, Canada",New,86.99,-26.09,0,60.9,0,3.05,63.95
2020-11-26,3088827318448,10277986959536,order,Clothing,"High-Top Boots",,1,Canada,Ontario,Vaughan,"Vaughan, Ontario, Canada",New,99.99,-29.99,0,70,0,9.1,79.1
2020-11-26,3086621540528,10271024775344,order,Clothing,"3 Season Heated Coat",XS,1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,175.99,-52.79,0,123.2,0,16.02,139.22
2020-11-26,3089019633840,10278627344560,order,,,,0,Canada,Ontario,Mississauga,"Mississauga, Ontario, Canada",New,0,0,0,0,5.99,0.78,6.77
2020-11-26,3088924246192,10278311592112,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Quebec,Saint-Colomban,"Saint-Colomban, Quebec, Canada",New,86.99,-26.09,0,60.9,0,3.05,63.95
2020-11-26,3088625402032,10277312495792,order,,,,0,Canada,Ontario,Vaughan,"Vaughan, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-26,3088625402032,10277312430256,order,Clothing,"High-Top Boots","XS -  2 Boots Only",1,Canada,Ontario,Vaughan,"Vaughan, Ontario, Canada",New,82.99,-29.04,0,53.95,0,7.01,60.96
2020-11-26,3088827318448,10277986992304,order,,,,0,Canada,Ontario,Vaughan,"Vaughan, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-26,3088924246192,10278311624880,order,,,,0,Canada,Quebec,Saint-Colomban,"Saint-Colomban, Quebec, Canada",New,0,0,0,0,0,0,0
2020-11-27,3093053112496,10293978628272,order,,,,0,Canada,Alberta,"Okotoks ","Okotoks , Alberta, Canada",New,0,0,0,0,5.99,0.3,6.29
2020-11-27,3095109861552,10301423059120,order,Clothing,"High-Top Boots",,1,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,95.99,-28.79,0,67.2,0,8.74,75.94
2020-11-27,3095109861552,10301423091888,order,,,,0,Canada,Ontario,Toronto,"Toronto, Ontario, Canada",New,0,0,0,0,0,0,0
2020-11-27,3096229314736,10305538850992,order,,"Trench Coat",S,1,Canada,Quebec,Laval,"Laval, Quebec, Canada",New,53.59,-16.07,0,37.52,0,1.88,39.4
2020-11-27,3096229314736,10305538883760,order,,,,0,Canada,Quebec,Laval,"Laval, Quebec, Canada",New,0,0,0,0,0,0,0
2020-11-27,3094370975920,10298746306736,order,Clothing,"High-Top Boots","S - 2 Boots Only",1,Canada,Ontario,Mississauga,"Mississauga, Ontario, Canada",New,86.99,0,0,86.99,0,11.31,98.3
